name,gr,gr_per,sc,sc_per,cscs,cscs_per,N
eris_51,-4.820547,26.17721518987342,6.0797906,99.44303797468355,1.2592435,25.924050632911396,512
eris_52,-4.7844186,29.873417721518987,5.9471016,99.0379746835443,1.162683,29.265822784810126,578
eris_53,-4.7697606,31.59493670886076,5.8693595,98.73417721518987,1.0995989,30.78481012658228,608
eris_54,-4.780504,30.27848101265823,5.925439,98.9367088607595,1.1449347,29.670886075949365,586
eris_55,-4.8124647,26.734177215189874,6.0161386,99.39240506329114,1.2036738,26.430379746835442,522
eris_56,-4.902688,18.531645569620252,5.9331455,98.9367088607595,1.0304575,17.974683544303797,355
eris_57,-4.7587523,32.81012658227848,5.9429817,98.9873417721519,1.1842294,32.20253164556962,636
eris_58,-4.7449613,33.67088607594937,6.0085034,99.39240506329114,1.2635422,33.36708860759494,659
eris_59,-4.983858,14.632911392405063,5.9684916,99.13924050632912,0.98463345,14.329113924050633,283
eris_60,-4.932022,16.759493670886076,5.7890234,98.22784810126582,0.8570013,16.0,316
eris_61,-4.679859,38.177215189873415,5.8316894,98.53164556962025,1.1518302,37.265822784810126,736
eris_62,-5.0172706,13.620253164556962,6.016358,99.39240506329114,0.99908733,13.518987341772151,267
eris_63,-4.9989552,14.177215189873417,6.0910025,99.44303797468355,1.0920472,14.126582278481012,279
eris_64,-4.872563,20.658227848101266,5.9302316,98.9367088607595,1.0576687,20.10126582278481,397
eris_65,-5.033535,13.164556962025317,6.1350346,99.49367088607595,1.1014996,13.11392405063291,259
eris_66,-5.043005,12.962025316455696,5.906996,98.88607594936708,0.8639908,12.708860759493671,251
eris_67,-4.968117,15.341772151898734,6.1133103,99.49367088607595,1.1451931,15.18987341772152,300
eris_68,-4.787408,29.518987341772153,6.18491,99.54430379746836,1.397502,29.265822784810126,578
eris_69,-4.744685,33.67088607594937,6.1116476,99.49367088607595,1.3669624,33.41772151898734,660
eris_70,-4.745676,33.67088607594937,5.7915974,98.27848101265823,1.0459213,32.55696202531645,643
eris_71,-4.7281675,35.037974683544306,5.9527893,99.0379746835443,1.2246218,34.43037974683544,680
eris_72,-4.744685,33.67088607594937,5.603003,95.34177215189874,0.85831785,30.632911392405067,605
eris_73,-5.0240946,13.468354430379748,6.1663084,99.54430379746836,1.1422138,13.41772151898734,265
eris_74,-4.918124,17.569620253164558,5.715882,97.31645569620254,0.7977576,16.354430379746834,323
eris_75,-4.96022,15.746835443037975,6.0230966,99.39240506329114,1.0628767,15.49367088607595,306
eris_76,-4.8511186,22.379746835443036,6.016463,99.39240506329114,1.1653442,22.075949367088608,436
eris_77,-4.925459,17.063291139240505,5.8602066,98.73417721518987,0.9347477,16.455696202531644,325
eris_78,-4.8884444,19.443037974683545,5.873716,98.73417721518987,0.98527145,18.734177215189874,370
eris_79,-4.9651566,15.544303797468354,6.065406,99.44303797468355,1.1002493,15.341772151898732,303
eris_80,-4.891238,19.240506329113924,6.2396097,99.64556962025317,1.3483715,19.037974683544302,376
eris_81,-4.7507286,33.164556962025316,5.7762337,97.9746835443038,1.0255051,31.79746835443038,628
eris_82,-4.865186,21.21518987341772,5.9674096,99.13924050632912,1.1022234,20.70886075949367,409
eris_83,-4.7675066,31.848101265822784,5.5653152,94.83544303797468,0.79780865,28.55696202531646,564
eris_84,-4.975205,15.189873417721518,6.1140175,99.49367088607595,1.1388125,15.037974683544302,297
eris_85,-5.0033503,14.025316455696203,5.9240885,98.88607594936708,0.9207382,13.772151898734178,272
eris_86,-4.96186,15.645569620253164,5.908496,98.88607594936708,0.9466357,15.240506329113924,301
eris_87,-4.771802,31.341772151898734,5.906128,98.88607594936708,1.134326,30.683544303797465,606
eris_88,-4.893387,19.088607594936708,6.1655784,99.54430379746836,1.2721915,18.835443037974684,372
eris_89,-4.795568,28.60759493670886,5.927533,98.9367088607595,1.1319652,28.000000000000004,553
eris_90,-5.0297256,13.367088607594937,5.8470736,98.63291139240506,0.817348,13.012658227848101,257
eris_91,-5.0685153,11.746835443037975,5.9468927,99.0379746835443,0.87837744,11.544303797468354,228
eris_92,-4.960006,15.746835443037975,6.1241403,99.49367088607595,1.164134,15.544303797468354,307
eris_93,-4.793617,28.70886075949367,5.666355,96.70886075949367,0.87273836,26.531645569620256,524
eris_94,-5.023154,13.518987341772151,6.293001,99.69620253164557,1.2698474,13.518987341772151,267
eris_95,-5.1777115,7.544303797468355,6.1900826,99.59493670886076,1.0123711,7.544303797468355,149
eris_96,-4.7037253,36.70886075949367,5.2402015,86.53164556962025,0.53647614,29.72151898734177,587
eris_97,-5.5320725,3.037974683544304,6.0204525,99.39240506329114,0.48837996,2.9873417721518987,59
eris_98,-4.744685,33.67088607594937,5.6660795,96.70886075949367,0.92139435,31.493670886075947,622
eris_99,-4.7091274,36.25316455696203,5.8782463,98.73417721518987,1.1691189,35.44303797468354,700
eris_100,-4.7243967,35.24050632911393,5.7899218,98.27848101265823,1.065525,34.07594936708861,673
eris_101,-4.6596055,39.949367088607595,6.2686725,99.69620253164557,1.609067,39.74683544303797,785
eris_102,-4.860413,21.417721518987342,5.9298716,98.9367088607595,1.0694585,20.860759493670887,412
eris_103,-4.744685,33.67088607594937,5.8063974,98.27848101265823,1.0617123,32.55696202531645,643
eris_104,-4.7935367,28.759493670886076,5.9963017,99.34177215189874,1.202765,28.405063291139243,561
eris_105,-4.770089,31.49367088607595,5.814459,98.43037974683544,1.0443697,30.481012658227847,602
eris_106,-5.169414,7.746835443037975,5.928993,98.9367088607595,0.7595792,7.6455696202531644,151
eris_107,-4.9520936,15.949367088607595,5.875263,98.73417721518987,0.9231696,15.39240506329114,304
eris_108,-4.7626414,32.45569620253165,5.6539955,96.55696202531645,0.8913541,30.227848101265824,597
eris_109,-5.058815,12.151898734177216,5.6854854,96.9620253164557,0.62667036,11.443037974683543,226
eris_110,-4.725294,35.24050632911393,6.125469,99.49367088607595,1.4001751,34.9873417721519,691
eris_111,-4.7893,29.11392405063291,5.9165707,98.88607594936708,1.1272707,28.455696202531644,562
eris_112,-4.753049,32.962025316455694,5.93397,98.9873417721519,1.1809211,32.35443037974684,639
eris_113,-4.7709026,31.39240506329114,5.879445,98.78481012658227,1.1085424,30.632911392405067,605
eris_114,-4.7709026,31.39240506329114,5.834195,98.53164556962025,1.0632925,30.481012658227847,602
eris_115,-4.726367,35.24050632911393,5.806437,98.27848101265823,1.08007,34.07594936708861,673
eris_116,-5.5020995,3.2911392405063293,5.975768,99.24050632911393,0.47366858,3.189873417721519,63
eris_117,-4.992048,14.278481012658228,6.0480127,99.39240506329114,1.055965,14.177215189873419,280
eris_118,-4.9847155,14.632911392405063,5.9642344,99.13924050632912,0.9795189,14.329113924050633,283
eris_119,-5.0168467,13.620253164556962,6.144239,99.54430379746836,1.1273923,13.569620253164558,268
eris_120,-4.9748616,15.189873417721518,6.0079308,99.39240506329114,1.0330691,14.987341772151899,296
eris_121,-4.8569145,21.620253164556964,6.0777674,99.44303797468355,1.2208529,21.367088607594937,422
eris_122,-4.9632235,15.594936708860759,6.0524044,99.39240506329114,1.089181,15.341772151898732,303
eris_123,-4.983733,14.632911392405063,6.140223,99.54430379746836,1.1564898,14.481012658227849,286
eris_124,-4.8844743,19.79746835443038,6.229803,99.64556962025317,1.3453288,19.59493670886076,387
eris_125,-4.8822803,19.89873417721519,5.903224,98.88607594936708,1.0209436,19.341772151898734,382
eris_126,-5.026595,13.367088607594937,5.986972,99.29113924050633,0.96037674,13.215189873417721,261
eris_127,-5.064482,11.949367088607595,6.064563,99.44303797468355,1.0000806,11.89873417721519,235
eris_128,-5.0685153,11.746835443037975,5.943671,98.9873417721519,0.8751559,11.544303797468354,228
eris_129,-4.7645535,32.20253164556962,5.846458,98.63291139240506,1.0819044,31.341772151898734,619
eris_130,-4.9632235,15.594936708860759,6.2106934,99.59493670886076,1.2474699,15.443037974683543,305
eris_131,-4.7844186,29.873417721518987,5.7685776,97.77215189873418,0.984159,28.354430379746837,560
eris_132,-4.8054223,27.49367088607595,6.130355,99.49367088607595,1.3249326,27.240506329113924,538
eris_133,-5.008907,13.822784810126583,6.0772576,99.44303797468355,1.0683508,13.772151898734178,272
eris_134,-4.8732877,20.60759493670886,5.5712996,94.9873417721519,0.6980119,18.126582278481013,358
eris_135,-4.706895,36.40506329113924,6.2505336,99.69620253164557,1.5436387,36.20253164556962,715
eris_136,-4.8965793,18.835443037974684,6.2383766,99.64556962025317,1.3417974,18.632911392405063,368
eris_137,-4.6096325,45.67088607594937,5.855212,98.68354430379746,1.2455797,44.81012658227848,885
eris_138,-4.9652333,15.544303797468354,5.8875513,98.78481012658227,0.922318,15.08860759493671,298
eris_139,-4.7804093,30.27848101265823,5.922182,98.88607594936708,1.1417727,29.620253164556964,585
eris_140,-4.744685,33.67088607594937,5.6483774,96.45569620253164,0.90369225,31.341772151898734,619
eris_141,-4.7772393,30.68354430379747,5.765963,97.72151898734177,0.98872375,29.11392405063291,575
eris_142,-4.7750754,31.037974683544302,5.824089,98.53164556962025,1.0490136,30.126582278481013,595
eris_143,-4.8525825,22.227848101265824,5.7103615,97.16455696202532,0.857779,20.658227848101266,408
eris_144,-4.965064,15.544303797468354,5.728508,97.56962025316456,0.76344395,14.632911392405063,289
eris_145,-4.744685,33.67088607594937,5.799733,98.27848101265823,1.055048,32.55696202531645,643
eris_146,-4.722384,35.392405063291136,5.7890496,98.22784810126582,1.0666656,34.177215189873415,675
eris_147,-4.6474447,41.41772151898734,5.5324545,94.53164556962025,0.88500977,37.265822784810126,736
eris_148,-4.744685,33.67088607594937,5.6628714,96.60759493670886,0.9181862,31.443037974683545,621
eris_149,-4.9891596,14.481012658227849,5.7070127,97.11392405063292,0.71785307,13.620253164556962,269
eris_150,-5.306126,5.670886075949367,5.735379,97.56962025316456,0.4292531,5.468354430379747,108
eris_151,-4.9338436,16.70886075949367,6.055258,99.44303797468355,1.1214142,16.50632911392405,326
eris_152,-4.958462,15.79746835443038,5.9338236,98.9873417721519,0.97536135,15.39240506329114,304
eris_153,-4.832836,24.70886075949367,6.2371407,99.64556962025317,1.4043045,24.50632911392405,484
eris_154,-4.907263,18.17721518987342,5.9980164,99.34177215189874,1.0907536,17.82278481012658,352
eris_155,-5.214686,6.886075949367089,6.2247753,99.59493670886076,1.0100894,6.886075949367089,136
eris_156,-5.004188,14.025316455696203,5.984152,99.29113924050633,0.9799638,13.873417721518988,274
eris_157,-4.655896,40.25316455696203,5.8904,98.83544303797468,1.2345037,39.54430379746835,781
eris_158,-4.814192,26.632911392405063,5.872446,98.73417721518987,1.0582542,25.924050632911396,512
eris_159,-4.9571233,15.848101265822784,5.534731,94.58227848101266,0.57760763,13.974683544303797,276
eris_160,-5.0057764,14.025316455696203,5.7773266,97.9746835443038,0.7715502,13.518987341772151,267
eris_161,-4.954759,15.848101265822784,5.873601,98.73417721518987,0.91884184,15.341772151898732,303
eris_162,-5.0388823,13.012658227848101,6.044018,99.39240506329114,1.0051355,12.91139240506329,255
eris_163,-5.0373454,13.012658227848101,5.978736,99.29113924050633,0.9413905,12.860759493670887,254
eris_164,-5.0388823,13.012658227848101,6.0950146,99.44303797468355,1.0561323,12.962025316455698,256
eris_165,-5.0593596,12.151898734177216,6.0343866,99.39240506329114,0.9750271,12.050632911392405,238
eris_166,-4.946328,16.10126582278481,5.7952814,98.27848101265823,0.84895325,15.39240506329114,304
eris_167,-4.9689755,15.291139240506329,6.1755896,99.54430379746836,1.206614,15.139240506329113,299
eris_168,-5.0201983,13.620253164556962,5.9332013,98.9367088607595,0.91300297,13.367088607594937,264
eris_169,-5.029693,13.367088607594937,5.9485416,99.0379746835443,0.9188485,13.11392405063291,259
eris_170,-4.7874575,29.518987341772153,6.3701077,99.74683544303798,1.5826502,29.31645569620253,579
eris_171,-4.8675327,20.962025316455698,6.0625377,99.44303797468355,1.1950049,20.70886075949367,409
eris_172,-4.890063,19.29113924050633,6.019759,99.39240506329114,1.1296964,18.9873417721519,375
eris_173,-5.163631,7.848101265822785,5.6512465,96.50632911392405,0.4876156,7.493670886075949,148
eris_174,-4.9891596,14.481012658227849,5.571477,94.9873417721519,0.58231735,12.962025316455698,256
eris_175,-4.9341455,16.70886075949367,5.791476,98.27848101265823,0.8573303,15.949367088607595,315
eris_176,-4.958805,15.79746835443038,6.1480494,99.54430379746836,1.1892443,15.594936708860759,308
eris_177,-5.0537696,12.50632911392405,6.2304535,99.64556962025317,1.1766839,12.50632911392405,247
eris_178,-4.7567124,32.91139240506329,5.9607053,99.13924050632912,1.2039928,32.35443037974684,639
eris_179,-5.185601,7.443037974683544,6.1101313,99.49367088607595,0.92453,7.3924050632911396,146
eris_180,-4.9411654,16.354430379746834,6.462451,99.74683544303798,1.5212855,16.20253164556962,320
eris_181,-4.79187,28.860759493670887,6.212552,99.59493670886076,1.420682,28.658227848101266,566
eris_182,-4.87017,20.70886075949367,6.1242113,99.49367088607595,1.2540412,20.455696202531644,404
eris_183,-4.9105053,18.075949367088608,6.0344334,99.39240506329114,1.1239281,17.772151898734176,351
eris_184,-5.051618,12.60759493670886,5.648098,96.45569620253164,0.5964799,11.69620253164557,231
eris_185,-4.8004866,28.151898734177216,6.0113935,99.39240506329114,1.210907,27.848101265822784,550
eris_186,-4.9163957,17.72151898734177,6.1639023,99.54430379746836,1.2475066,17.468354430379744,345
eris_187,-5.0915976,10.278481012658228,6.015127,99.39240506329114,0.9235296,10.177215189873417,201
eris_188,-4.800859,28.151898734177216,6.2401037,99.64556962025317,1.4392447,27.949367088607595,552
eris_189,-4.9818115,14.784810126582279,6.194752,99.59493670886076,1.2129407,14.683544303797468,290
eris_190,-4.974663,15.189873417721518,6.056877,99.44303797468355,1.0822144,15.037974683544302,297
eris_191,-5.33327,5.417721518987341,5.9699183,99.13924050632912,0.6366482,5.3164556962025316,105
eris_192,-5.0258627,13.367088607594937,5.970681,99.13924050632912,0.9448185,13.164556962025317,260
eris_193,-5.0258627,13.367088607594937,5.8218083,98.48101265822785,0.79594564,12.962025316455698,256
eris_194,-4.868971,20.810126582278482,6.1096354,99.49367088607595,1.2406645,20.556962025316455,406
eris_195,-4.9406085,16.40506329113924,6.0527587,99.44303797468355,1.1121502,16.20253164556962,320
eris_196,-5.2443385,6.329113924050633,6.15396,99.54430379746836,0.9096217,6.278481012658228,124
eris_197,-4.8801703,20.10126582278481,6.0579467,99.44303797468355,1.1777763,19.848101265822784,392
eris_198,-5.0066495,13.974683544303797,6.205547,99.59493670886076,1.1988974,13.974683544303797,276
eris_199,-4.816622,26.379746835443036,6.182189,99.54430379746836,1.3655672,26.126582278481013,516
eris_200,-4.744685,33.67088607594937,5.984782,99.29113924050633,1.240097,33.265822784810126,657
eris_201,-4.913714,17.873417721518987,6.161561,99.54430379746836,1.2478471,17.620253164556964,348
eris_202,-4.849867,22.481012658227847,6.1582756,99.54430379746836,1.3084087,22.227848101265824,439
eris_203,-4.96186,15.645569620253164,6.095193,99.44303797468355,1.1333327,15.443037974683543,305
eris_204,-5.096959,10.025316455696203,6.1473713,99.54430379746836,1.0504122,9.974683544303797,197
eris_205,-4.7482862,33.51898734177215,5.831881,98.53164556962025,1.0835948,32.607594936708864,644
eris_206,-5.2362456,6.481012658227848,6.3420277,99.74683544303798,1.105782,6.481012658227849,128
eris_207,-5.0560045,12.455696202531646,5.768197,97.77215189873418,0.71219254,11.949367088607595,236
eris_208,-4.804717,27.645569620253166,5.8025694,98.27848101265823,0.9978523,26.582278481012654,525
eris_209,-4.697197,37.11392405063291,6.1314416,99.49367088607595,1.4342446,36.860759493670884,728
eris_210,-4.7043147,36.65822784810127,5.978493,99.29113924050633,1.2741785,36.25316455696203,716
eris_211,-4.991264,14.329113924050633,6.5557494,99.84810126582279,1.5644855,14.329113924050633,283
eris_212,-4.712155,36.050632911392405,5.8723984,98.73417721518987,1.1602435,35.24050632911393,696
eris_213,-5.115939,9.215189873417721,6.1595683,99.54430379746836,1.0436292,9.164556962025316,181
eris_214,-4.792869,28.810126582278482,5.9628587,99.13924050632912,1.1699896,28.253164556962023,558
eris_215,-4.7486334,33.46835443037975,5.982131,99.29113924050633,1.2334976,33.063291139240505,653
eris_216,-4.9132504,17.974683544303797,6.211156,99.59493670886076,1.2979054,17.772151898734176,351
eris_217,-4.843287,23.240506329113924,5.8119287,98.37974683544304,0.96864176,22.379746835443036,442
eris_218,-4.830721,24.962025316455698,5.744117,97.56962025316456,0.9133959,23.49367088607595,464
eris_219,-4.727321,35.18987341772152,6.019189,99.39240506329114,1.2918677,34.88607594936709,689
eris_220,-4.9443936,16.20253164556962,5.729409,97.56962025316456,0.7850156,15.240506329113924,301
eris_221,-5.2080007,6.987341772151899,5.8101006,98.32911392405063,0.6020999,6.784810126582279,134
eris_222,-4.9298115,16.911392405063292,5.9401712,98.9873417721519,1.0103598,16.455696202531644,325
eris_223,-4.7914395,28.860759493670887,6.0444384,99.39240506329114,1.2529988,28.55696202531646,564
eris_224,-4.814308,26.632911392405063,6.0350685,99.39240506329114,1.2207603,26.329113924050635,520
eris_225,-4.7486815,33.46835443037975,5.908327,98.88607594936708,1.1596456,32.81012658227848,648
eris_226,-4.9067755,18.227848101265824,5.957695,99.0886075949367,1.0509195,17.72151898734177,350
eris_227,-4.8105316,26.936708860759495,5.9358244,98.9873417721519,1.1252928,26.379746835443036,521
eris_228,-4.9532285,15.949367088607595,6.186523,99.59493670886076,1.2332945,15.79746835443038,312
eris_229,-5.0586033,12.151898734177216,5.9179573,98.88607594936708,0.859354,11.949367088607595,236
eris_230,-5.0235944,13.518987341772151,5.94423,98.9873417721519,0.9206357,13.265822784810128,262
eris_231,-5.0685153,11.746835443037975,6.1107445,99.49367088607595,1.0422292,11.69620253164557,231
eris_232,-4.906297,18.27848101265823,6.04803,99.39240506329114,1.1417327,17.974683544303797,355
eris_233,-5.1663103,7.7974683544303796,5.91363,98.88607594936708,0.7473197,7.69620253164557,152
eris_234,-4.7422175,33.67088607594937,5.8963,98.83544303797468,1.1540823,32.962025316455694,651
eris_235,-4.747384,33.67088607594937,5.8749437,98.73417721518987,1.1275597,32.86075949367089,649
eris_236,-5.856506,1.4683544303797469,6.050331,99.39240506329114,0.19382524,1.4683544303797469,29
eris_237,-4.953972,15.89873417721519,5.8407974,98.63291139240506,0.88682556,15.39240506329114,304
eris_238,-4.81651,26.379746835443036,5.794688,98.27848101265823,0.978178,25.417721518987342,502
eris_239,-4.933718,16.70886075949367,6.1181746,99.49367088607595,1.1844563,16.50632911392405,326
eris_240,-4.957696,15.848101265822784,6.1084805,99.49367088607595,1.1507845,15.645569620253163,309
eris_241,-4.763313,32.45569620253165,5.9702225,99.13924050632912,1.2069097,31.89873417721519,630
eris_242,-4.8757105,20.50632911392405,6.0372734,99.39240506329114,1.1615629,20.20253164556962,399
eris_243,-4.9665904,15.49367088607595,6.0229325,99.39240506329114,1.0563421,15.240506329113924,301
eris_244,-4.963713,15.594936708860759,6.098673,99.44303797468355,1.1349597,15.39240506329114,304
eris_245,-4.6081104,45.924050632911396,5.926511,98.9367088607595,1.3184004,45.31645569620253,895
eris_246,-4.8894286,19.39240506329114,5.951957,99.0379746835443,1.0625286,18.835443037974684,372
eris_247,-4.7091274,36.25316455696203,5.834968,98.53164556962025,1.1258407,35.34177215189873,698
eris_248,-4.7865677,29.670886075949365,5.7933216,98.27848101265823,1.0067539,28.55696202531646,564
eris_249,-4.7504706,33.21518987341772,5.7969513,98.27848101265823,1.0464807,32.10126582278481,634
eris_250,-4.757616,32.81012658227848,5.8678026,98.73417721518987,1.1101866,32.0,632
eris_251,-4.69281,37.31645569620253,5.5735383,94.9873417721519,0.88072824,33.87341772151899,669
eris_252,-4.6815734,38.075949367088604,5.7114673,97.16455696202532,1.0298939,36.0,711
eris_253,-4.6534214,40.607594936708864,5.8087025,98.32911392405063,1.1552811,39.49367088607595,780
eris_254,-4.7422175,33.67088607594937,5.8879747,98.78481012658227,1.1457572,32.91139240506329,650
eris_255,-4.907674,18.17721518987342,5.7050633,97.11392405063292,0.7973895,16.70886075949367,330
eris_256,-4.9441833,16.253164556962027,5.6889415,96.9620253164557,0.7447581,14.987341772151899,296
eris_257,-4.8112206,26.88607594936709,5.647356,96.45569620253164,0.8361354,24.70886075949367,488
eris_258,-4.778687,30.531645569620252,5.8721223,98.73417721518987,1.0934353,29.72151898734177,587
eris_259,-4.8105316,26.936708860759495,5.7413116,97.56962025316456,0.93077993,25.417721518987342,502
eris_260,-4.8822803,19.89873417721519,5.7353535,97.56962025316456,0.8530731,18.531645569620252,366
eris_261,-4.94767,16.10126582278481,5.86029,98.73417721518987,0.91262007,15.544303797468354,307
eris_262,-5.1709175,7.746835443037975,5.877033,98.73417721518987,0.7061157,7.544303797468355,149
eris_263,-4.860946,21.367088607594937,6.018277,99.39240506329114,1.157331,21.063291139240505,416
eris_264,-4.8844266,19.79746835443038,6.0265865,99.39240506329114,1.1421599,19.49367088607595,385
eris_265,-4.8627267,21.31645569620253,5.9693346,99.13924050632912,1.1066079,20.810126582278482,411
eris_266,-5.026441,13.367088607594937,6.073,99.44303797468355,1.0465589,13.316455696202532,263
eris_267,-4.914204,17.82278481012658,6.082945,99.44303797468355,1.1687407,17.569620253164555,347
eris_268,-5.0130095,13.772151898734178,5.82652,98.53164556962025,0.8135104,13.41772151898734,265
eris_269,-4.9878974,14.481012658227849,5.9353943,98.9873417721519,0.9474969,14.227848101265822,281
eris_270,-4.9702015,15.240506329113924,6.058866,99.44303797468355,1.0886645,15.08860759493671,298
eris_271,-4.8783712,20.151898734177216,5.9980297,99.34177215189874,1.1196585,19.797468354430382,391
eris_272,-4.9702015,15.240506329113924,6.0319757,99.39240506329114,1.0617743,15.037974683544302,297
eris_273,-4.971414,15.240506329113924,5.9292965,98.9367088607595,0.9578824,14.88607594936709,294
eris_274,-4.976116,15.139240506329115,6.056117,99.44303797468355,1.0800009,14.987341772151899,296
eris_275,-4.9680905,15.341772151898734,6.093103,99.44303797468355,1.1250124,15.18987341772152,300
eris_276,-4.973743,15.189873417721518,5.931197,98.9367088607595,0.9574542,14.835443037974683,293
eris_277,-4.8006244,28.151898734177216,5.8949623,98.83544303797468,1.0943379,27.44303797468354,542
eris_278,-4.735561,34.53164556962025,6.157284,99.54430379746836,1.4217229,34.27848101265823,677
eris_279,-4.7866917,29.620253164556964,5.8652062,98.73417721518987,1.0785146,28.810126582278485,569
eris_280,-4.894596,18.9873417721519,6.1554613,99.54430379746836,1.2608652,18.734177215189874,370
eris_281,-4.795568,28.60759493670886,5.847022,98.63291139240506,1.0514541,27.746835443037977,548
eris_282,-4.7281675,35.037974683544306,5.888509,98.78481012658227,1.1603413,34.27848101265823,677
eris_283,-4.9683022,15.341772151898734,5.6194324,95.54430379746836,0.6511302,13.924050632911392,275
