name,gr,gr_per,sc,sc_per,cscs,cscs_per,cscs_rank
eris,-4.745674,33.67088607594937,5.9406037,98.9873417721519,1.1949296,99.59493670886076,1967
eris,-4.728166,35.037974683544306,5.9406037,98.9873417721519,1.2124376,99.59493670886076,1967
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-5.0240927,13.468354430379748,5.9406037,98.9873417721519,0.91651106,99.24050632911391,1960
eris,-4.9181223,17.569620253164558,5.9406037,98.9873417721519,1.0224814,99.44303797468355,1964
eris,-4.960218,15.746835443037975,5.9406037,98.9873417721519,0.9803858,99.39240506329114,1963
eris,-4.851117,22.379746835443036,5.9406037,98.9873417721519,1.0894866,99.54430379746836,1966
eris,-4.925456,17.063291139240505,5.9406037,98.9873417721519,1.0151477,99.44303797468355,1964
eris,-4.888443,19.443037974683545,5.9406037,98.9873417721519,1.0521607,99.54430379746836,1966
eris,-4.9651546,15.544303797468354,5.9406037,98.9873417721519,0.9754491,99.39240506329114,1963
eris,-4.8912373,19.240506329113924,5.9406037,98.9873417721519,1.0493665,99.54430379746836,1966
eris,-4.7507267,33.164556962025316,5.9406037,98.9873417721519,1.189877,99.59493670886076,1967
eris,-4.8651853,21.21518987341772,5.9406037,98.9873417721519,1.0754185,99.54430379746836,1966
eris,-4.767505,31.848101265822784,5.9406037,98.9873417721519,1.1730986,99.59493670886076,1967
eris,-4.9752083,15.189873417721518,5.9406037,98.9873417721519,0.96539545,99.34177215189874,1962
eris,-5.0033484,14.025316455696203,5.9406037,98.9873417721519,0.9372554,99.24050632911391,1960
eris,-4.9618587,15.645569620253164,5.9406037,98.9873417721519,0.978745,99.39240506329114,1963
eris,-4.771801,31.341772151898734,5.9406037,98.9873417721519,1.1688027,99.59493670886076,1967
eris,-4.893385,19.088607594936708,5.9406037,98.9873417721519,1.0472188,99.54430379746836,1966
eris,-4.7955656,28.60759493670886,5.9406037,98.9873417721519,1.1450381,99.59493670886076,1967
eris,-5.029724,13.367088607594937,5.9406037,98.9873417721519,0.9108796,99.24050632911391,1960
eris,-5.068515,11.746835443037975,5.9406037,98.9873417721519,0.8720889,99.18987341772151,1959
eris,-4.9600043,15.746835443037975,5.9406037,98.9873417721519,0.9805994,99.39240506329114,1963
eris,-4.7936153,28.70886075949367,5.9406037,98.9873417721519,1.1469884,99.59493670886076,1967
eris,-5.0231533,13.518987341772151,5.9406037,98.9873417721519,0.9174504,99.24050632911391,1960
eris,-5.177708,7.544303797468355,5.9406037,98.9873417721519,0.7628956,99.0886075949367,1957
eris,-4.7037244,36.70886075949367,5.9406037,98.9873417721519,1.2368793,99.59493670886076,1967
eris,-5.532071,3.037974683544304,5.9406037,98.9873417721519,0.40853262,99.0379746835443,1956
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-4.7091255,36.25316455696203,5.9406037,98.9873417721519,1.2314782,99.59493670886076,1967
eris,-4.7243953,35.24050632911393,5.9406037,98.9873417721519,1.2162085,99.59493670886076,1967
eris,-4.6596036,39.949367088607595,5.9406037,98.9873417721519,1.2810001,99.59493670886076,1967
eris,-4.8604116,21.417721518987342,5.9406037,98.9873417721519,1.0801921,99.54430379746836,1966
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-4.7935343,28.759493670886076,5.9406037,98.9873417721519,1.1470695,99.59493670886076,1967
eris,-4.7700872,31.49367088607595,5.9406037,98.9873417721519,1.1705165,99.59493670886076,1967
eris,-5.1694126,7.746835443037975,5.9406037,98.9873417721519,0.7711911,99.0886075949367,1957
eris,-4.9520917,15.949367088607595,5.9406037,98.9873417721519,0.98851204,99.44303797468355,1964
eris,-4.762639,32.45569620253165,5.9406037,98.9873417721519,1.1779647,99.59493670886076,1967
eris,-5.058813,12.151898734177216,5.9406037,98.9873417721519,0.88179064,99.18987341772151,1959
eris,-4.7252927,35.24050632911393,5.9406037,98.9873417721519,1.215311,99.59493670886076,1967
eris,-4.789299,29.11392405063291,5.9406037,98.9873417721519,1.1513047,99.59493670886076,1967
eris,-4.753047,32.962025316455694,5.9406037,98.9873417721519,1.1875567,99.59493670886076,1967
eris,-4.7709007,31.39240506329114,5.9406037,98.9873417721519,1.169703,99.59493670886076,1967
eris,-4.7709007,31.39240506329114,5.9406037,98.9873417721519,1.169703,99.59493670886076,1967
eris,-4.726365,35.24050632911393,5.9406037,98.9873417721519,1.2142386,99.59493670886076,1967
eris,-5.502098,3.2911392405063293,5.9406037,98.9873417721519,0.43850565,99.0886075949367,1957
eris,-4.9920506,14.278481012658228,5.9406037,98.9873417721519,0.9485531,99.24050632911391,1960
eris,-4.9847145,14.632911392405063,5.9406037,98.9873417721519,0.9558892,99.34177215189874,1962
eris,-5.0168447,13.620253164556962,5.9406037,98.9873417721519,0.923759,99.24050632911391,1960
eris,-4.9748597,15.189873417721518,5.9406037,98.9873417721519,0.965744,99.34177215189874,1962
eris,-4.856913,21.620253164556964,5.9406037,98.9873417721519,1.0836906,99.54430379746836,1966
eris,-4.963222,15.594936708860759,5.9406037,98.9873417721519,0.9773817,99.39240506329114,1963
eris,-4.983732,14.632911392405063,5.9406037,98.9873417721519,0.9568715,99.34177215189874,1962
eris,-4.8844733,19.79746835443038,5.9406037,98.9873417721519,1.0561304,99.54430379746836,1966
eris,-4.882279,19.89873417721519,5.9406037,98.9873417721519,1.0583248,99.54430379746836,1966
eris,-5.026594,13.367088607594937,5.9406037,98.9873417721519,0.9140096,99.24050632911391,1960
eris,-5.0644817,11.949367088607595,5.9406037,98.9873417721519,0.876122,99.18987341772151,1959
eris,-5.068515,11.746835443037975,5.9406037,98.9873417721519,0.8720889,99.18987341772151,1959
eris,-4.764552,32.20253164556962,5.9406037,98.9873417721519,1.1760516,99.59493670886076,1967
eris,-4.963222,15.594936708860759,5.9406037,98.9873417721519,0.9773817,99.39240506329114,1963
eris,-4.784416,29.873417721518987,5.9406037,98.9873417721519,1.1561875,99.59493670886076,1967
eris,-4.8054223,27.49367088607595,5.9406037,98.9873417721519,1.1351814,99.54430379746836,1966
eris,-5.008905,13.822784810126583,5.9406037,98.9873417721519,0.9316988,99.24050632911391,1960
eris,-4.873288,20.60759493670886,5.9406037,98.9873417721519,1.0673156,99.54430379746836,1966
eris,-4.7068934,36.40506329113924,5.9406037,98.9873417721519,1.2337103,99.59493670886076,1967
eris,-4.896579,18.835443037974684,5.9406037,98.9873417721519,1.044025,99.54430379746836,1966
eris,-4.6096315,45.67088607594937,5.9406037,98.9873417721519,1.3309722,99.59493670886076,1967
eris,-4.9652314,15.544303797468354,5.9406037,98.9873417721519,0.9753723,99.39240506329114,1963
eris,-4.780408,30.27848101265823,5.9406037,98.9873417721519,1.1601958,99.59493670886076,1967
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-4.777238,30.68354430379747,5.9406037,98.9873417721519,1.1633658,99.59493670886076,1967
eris,-4.775074,31.037974683544302,5.9406037,98.9873417721519,1.1655297,99.59493670886076,1967
eris,-4.852581,22.227848101265824,5.9406037,98.9873417721519,1.0880227,99.54430379746836,1966
eris,-4.9650626,15.544303797468354,5.9406037,98.9873417721519,0.9755411,99.39240506329114,1963
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-4.7223825,35.392405063291136,5.9406037,98.9873417721519,1.2182212,99.59493670886076,1967
eris,-4.647443,41.41772151898734,5.9406037,98.9873417721519,1.2931609,99.59493670886076,1967
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-4.9891577,14.481012658227849,5.9406037,98.9873417721519,0.95144606,99.24050632911391,1960
eris,-5.306125,5.670886075949367,5.9406037,98.9873417721519,0.63447857,99.0886075949367,1957
eris,-4.933842,16.70886075949367,5.9406037,98.9873417721519,1.0067616,99.44303797468355,1964
eris,-4.9584594,15.79746835443038,5.9406037,98.9873417721519,0.98214436,99.39240506329114,1963
eris,-4.832833,24.70886075949367,5.9406037,98.9873417721519,1.1077709,99.54430379746836,1966
eris,-4.9072638,18.17721518987342,5.9406037,98.9873417721519,1.03334,99.49367088607595,1965
eris,-5.21468,6.886075949367089,5.9406037,98.9873417721519,0.72592354,99.0886075949367,1957
eris,-5.0041866,14.025316455696203,5.9406037,98.9873417721519,0.9364171,99.24050632911391,1960
eris,-4.6558957,40.25316455696203,5.9406037,98.9873417721519,1.284708,99.59493670886076,1967
eris,-4.8141904,26.632911392405063,5.9406037,98.9873417721519,1.1264133,99.54430379746836,1966
eris,-4.957122,15.848101265822784,5.9406037,98.9873417721519,0.9834819,99.39240506329114,1963
eris,-5.005778,14.025316455696203,5.9406037,98.9873417721519,0.9348259,99.24050632911391,1960
eris,-4.9547577,15.848101265822784,5.9406037,98.9873417721519,0.98584604,99.39240506329114,1963
eris,-5.0388813,13.012658227848101,5.9406037,98.9873417721519,0.90172243,99.24050632911391,1960
eris,-5.0373445,13.012658227848101,5.9406037,98.9873417721519,0.9032593,99.24050632911391,1960
eris,-5.0388813,13.012658227848101,5.9406037,98.9873417721519,0.90172243,99.24050632911391,1960
eris,-5.059362,12.151898734177216,5.9406037,98.9873417721519,0.8812418,99.18987341772151,1959
eris,-4.946327,16.10126582278481,5.9406037,98.9873417721519,0.9942765,99.44303797468355,1964
eris,-4.968974,15.291139240506329,5.9406037,98.9873417721519,0.9716296,99.34177215189874,1962
eris,-5.0201964,13.620253164556962,5.9406037,98.9873417721519,0.9204073,99.24050632911391,1960
eris,-5.0296917,13.367088607594937,5.9406037,98.9873417721519,0.91091204,99.24050632911391,1960
eris,-4.787456,29.518987341772153,5.9406037,98.9873417721519,1.1531477,99.59493670886076,1967
eris,-4.8675313,20.962025316455698,5.9406037,98.9873417721519,1.0730724,99.54430379746836,1966
eris,-4.890063,19.29113924050633,5.9406037,98.9873417721519,1.0505409,99.54430379746836,1966
eris,-5.163629,7.848101265822785,5.9406037,98.9873417721519,0.7769747,99.0886075949367,1957
eris,-4.9891577,14.481012658227849,5.9406037,98.9873417721519,0.95144606,99.24050632911391,1960
eris,-4.934145,16.70886075949367,5.9406037,98.9873417721519,1.0064588,99.44303797468355,1964
eris,-4.958803,15.79746835443038,5.9406037,98.9873417721519,0.98180056,99.39240506329114,1963
eris,-5.053767,12.50632911392405,5.9406037,98.9873417721519,0.8868365,99.24050632911391,1960
eris,-4.75671,32.91139240506329,5.9406037,98.9873417721519,1.1838937,99.59493670886076,1967
eris,-5.1855984,7.443037974683544,5.9406037,98.9873417721519,0.75500536,99.0886075949367,1957
eris,-4.9411635,16.354430379746834,5.9406037,98.9873417721519,0.9994402,99.44303797468355,1964
eris,-4.791868,28.860759493670887,5.9406037,98.9873417721519,1.1487355,99.59493670886076,1967
eris,-4.8701687,20.70886075949367,5.9406037,98.9873417721519,1.070435,99.54430379746836,1966
eris,-4.910504,18.075949367088608,5.9406037,98.9873417721519,1.0300999,99.49367088607595,1965
eris,-5.0516167,12.60759493670886,5.9406037,98.9873417721519,0.88898706,99.24050632911391,1960
eris,-4.8004837,28.151898734177216,5.9406037,98.9873417721519,1.14012,99.59493670886076,1967
eris,-4.916394,17.72151898734177,5.9406037,98.9873417721519,1.0242095,99.49367088607595,1965
eris,-5.091597,10.278481012658228,5.9406037,98.9873417721519,0.84900665,99.13924050632912,1958
eris,-4.8008575,28.151898734177216,5.9406037,98.9873417721519,1.1397462,99.59493670886076,1967
eris,-4.9818096,14.784810126582279,5.9406037,98.9873417721519,0.9587941,99.34177215189874,1962
eris,-4.9746633,15.189873417721518,5.9406037,98.9873417721519,0.9659405,99.34177215189874,1962
eris,-5.333269,5.417721518987341,5.9406037,98.9873417721519,0.6073346,99.0886075949367,1957
eris,-5.0258594,13.367088607594937,5.9406037,98.9873417721519,0.9147444,99.24050632911391,1960
eris,-5.0258594,13.367088607594937,5.9406037,98.9873417721519,0.9147444,99.24050632911391,1960
eris,-4.8689713,20.810126582278482,5.9406037,98.9873417721519,1.0716324,99.54430379746836,1966
eris,-4.9406066,16.40506329113924,5.9406037,98.9873417721519,0.99999714,99.44303797468355,1964
eris,-5.244335,6.329113924050633,5.9406037,98.9873417721519,0.69626856,99.0886075949367,1957
eris,-4.880169,20.10126582278481,5.9406037,98.9873417721519,1.0604348,99.54430379746836,1966
eris,-5.0066476,13.974683544303797,5.9406037,98.9873417721519,0.93395615,99.24050632911391,1960
eris,-4.81662,26.379746835443036,5.9406037,98.9873417721519,1.1239839,99.54430379746836,1966
eris,-4.744684,33.67088607594937,5.9406037,98.9873417721519,1.1959195,99.59493670886076,1967
eris,-4.9137115,17.873417721518987,5.9406037,98.9873417721519,1.0268922,99.49367088607595,1965
eris,-4.849865,22.481012658227847,5.9406037,98.9873417721519,1.0907388,99.54430379746836,1966
eris,-4.9618587,15.645569620253164,5.9406037,98.9873417721519,0.978745,99.39240506329114,1963
eris,-5.096958,10.025316455696203,5.9406037,98.9873417721519,0.8436456,99.13924050632912,1958
eris,-4.748285,33.51898734177215,5.9406037,98.9873417721519,1.1923189,99.59493670886076,1967
eris,-5.2362423,6.481012658227848,5.9406037,98.9873417721519,0.70436144,99.0886075949367,1957
eris,-5.056003,12.455696202531646,5.9406037,98.9873417721519,0.88460064,99.24050632911391,1960
eris,-4.804715,27.645569620253166,5.9406037,98.9873417721519,1.1358886,99.54430379746836,1966
eris,-4.6971955,37.11392405063291,5.9406037,98.9873417721519,1.2434082,99.59493670886076,1967
eris,-4.7043133,36.65822784810127,5.9406037,98.9873417721519,1.2362905,99.59493670886076,1967
eris,-4.991262,14.329113924050633,5.9406037,98.9873417721519,0.9493418,99.24050632911391,1960
eris,-4.712154,36.050632911392405,5.9406037,98.9873417721519,1.2284498,99.59493670886076,1967
eris,-5.115938,9.215189873417721,5.9406037,98.9873417721519,0.82466555,99.13924050632912,1958
eris,-4.792867,28.810126582278482,5.9406037,98.9873417721519,1.1477365,99.59493670886076,1967
eris,-4.7486315,33.46835443037975,5.9406037,98.9873417721519,1.1919723,99.59493670886076,1967
eris,-4.9132495,17.974683544303797,5.9406037,98.9873417721519,1.0273542,99.49367088607595,1965
eris,-4.8432856,23.240506329113924,5.9406037,98.9873417721519,1.0973182,99.54430379746836,1966
eris,-4.830719,24.962025316455698,5.9406037,98.9873417721519,1.1098847,99.54430379746836,1966
eris,-4.7273192,35.18987341772152,5.9406037,98.9873417721519,1.2132845,99.59493670886076,1967
eris,-4.944393,16.20253164556962,5.9406037,98.9873417721519,0.9962106,99.44303797468355,1964
eris,-5.2079997,6.987341772151899,5.9406037,98.9873417721519,0.732604,99.0886075949367,1957
eris,-4.92981,16.911392405063292,5.9406037,98.9873417721519,1.0107937,99.44303797468355,1964
eris,-4.7914376,28.860759493670887,5.9406037,98.9873417721519,1.1491661,99.59493670886076,1967
eris,-4.814307,26.632911392405063,5.9406037,98.9873417721519,1.1262965,99.54430379746836,1966
eris,-4.748682,33.46835443037975,5.9406037,98.9873417721519,1.1919217,99.59493670886076,1967
eris,-4.9067736,18.227848101265824,5.9406037,98.9873417721519,1.0338302,99.49367088607595,1965
eris,-4.81053,26.936708860759495,5.9406037,98.9873417721519,1.1300735,99.54430379746836,1966
eris,-4.9532266,15.949367088607595,5.9406037,98.9873417721519,0.98737717,99.44303797468355,1964
eris,-5.058602,12.151898734177216,5.9406037,98.9873417721519,0.8820019,99.18987341772151,1959
eris,-5.023593,13.518987341772151,5.9406037,98.9873417721519,0.9170108,99.24050632911391,1960
eris,-5.068515,11.746835443037975,5.9406037,98.9873417721519,0.8720889,99.18987341772151,1959
eris,-4.9062953,18.27848101265823,5.9406037,98.9873417721519,1.0343084,99.49367088607595,1965
eris,-5.1663094,7.7974683544303796,5.9406037,98.9873417721519,0.7742944,99.0886075949367,1957
eris,-4.742216,33.67088607594937,5.9406037,98.9873417721519,1.1983876,99.59493670886076,1967
eris,-4.747382,33.67088607594937,5.9406037,98.9873417721519,1.1932216,99.59493670886076,1967
eris,-5.8565044,1.4683544303797469,5.9406037,98.9873417721519,0.08409929,98.9873417721519,1955
eris,-4.95397,15.89873417721519,5.9406037,98.9873417721519,0.9866338,99.39240506329114,1963
eris,-4.816508,26.379746835443036,5.9406037,98.9873417721519,1.1240959,99.54430379746836,1966
eris,-4.9337177,16.70886075949367,5.9406037,98.9873417721519,1.006886,99.44303797468355,1964
eris,-4.9576945,15.848101265822784,5.9406037,98.9873417721519,0.9829092,99.39240506329114,1963
eris,-4.7633104,32.45569620253165,5.9406037,98.9873417721519,1.1772933,99.59493670886076,1967
eris,-4.8757095,20.50632911392405,5.9406037,98.9873417721519,1.0648942,99.54430379746836,1966
eris,-4.966589,15.49367088607595,5.9406037,98.9873417721519,0.97401476,99.39240506329114,1963
eris,-4.963711,15.594936708860759,5.9406037,98.9873417721519,0.97689295,99.39240506329114,1963
eris,-4.608109,45.924050632911396,5.9406037,98.9873417721519,1.3324947,99.59493670886076,1967
eris,-4.889426,19.39240506329114,5.9406037,98.9873417721519,1.0511775,99.54430379746836,1966
eris,-4.7091255,36.25316455696203,5.9406037,98.9873417721519,1.2314782,99.59493670886076,1967
eris,-4.786571,29.670886075949365,5.9406037,98.9873417721519,1.1540327,99.59493670886076,1967
eris,-4.75047,33.21518987341772,5.9406037,98.9873417721519,1.1901336,99.59493670886076,1967
eris,-4.757615,32.81012658227848,5.9406037,98.9873417721519,1.1829886,99.59493670886076,1967
eris,-4.6928086,37.31645569620253,5.9406037,98.9873417721519,1.2477951,99.59493670886076,1967
eris,-4.681572,38.075949367088604,5.9406037,98.9873417721519,1.2590318,99.59493670886076,1967
eris,-4.65342,40.607594936708864,5.9406037,98.9873417721519,1.2871838,99.59493670886076,1967
eris,-4.742216,33.67088607594937,5.9406037,98.9873417721519,1.1983876,99.59493670886076,1967
eris,-4.9076724,18.17721518987342,5.9406037,98.9873417721519,1.0329313,99.49367088607595,1965
eris,-4.9441824,16.253164556962027,5.9406037,98.9873417721519,0.99642134,99.44303797468355,1964
eris,-4.81122,26.88607594936709,5.9406037,98.9873417721519,1.1293836,99.54430379746836,1966
eris,-4.7786856,30.531645569620252,5.9406037,98.9873417721519,1.1619182,99.59493670886076,1967
eris,-4.81053,26.936708860759495,5.9406037,98.9873417721519,1.1300735,99.54430379746836,1966
eris,-4.882279,19.89873417721519,5.9406037,98.9873417721519,1.0583248,99.54430379746836,1966
eris,-4.9476686,16.10126582278481,5.9406037,98.9873417721519,0.9929352,99.44303797468355,1964
eris,-5.1709166,7.746835443037975,5.9406037,98.9873417721519,0.7696872,99.0886075949367,1957
eris,-4.8609443,21.367088607594937,5.9406037,98.9873417721519,1.0796595,99.54430379746836,1966
eris,-4.884424,19.79746835443038,5.9406037,98.9873417721519,1.0561795,99.54430379746836,1966
eris,-4.862725,21.31645569620253,5.9406037,98.9873417721519,1.077879,99.54430379746836,1966
eris,-5.0264406,13.367088607594937,5.9406037,98.9873417721519,0.9141631,99.24050632911391,1960
eris,-4.914202,17.82278481012658,5.9406037,98.9873417721519,1.0264015,99.49367088607595,1965
eris,-5.0130067,13.772151898734178,5.9406037,98.9873417721519,0.92759705,99.24050632911391,1960
eris,-4.9878974,14.481012658227849,5.9406037,98.9873417721519,0.95270634,99.24050632911391,1960
eris,-4.970201,15.240506329113924,5.9406037,98.9873417721519,0.9704027,99.34177215189874,1962
eris,-4.878374,20.151898734177216,5.9406037,98.9873417721519,1.0622296,99.54430379746836,1966
eris,-4.970201,15.240506329113924,5.9406037,98.9873417721519,0.9704027,99.34177215189874,1962
eris,-4.9714127,15.240506329113924,5.9406037,98.9873417721519,0.9691911,99.34177215189874,1962
eris,-4.9761143,15.139240506329115,5.9406037,98.9873417721519,0.96448946,99.34177215189874,1962
eris,-4.96809,15.341772151898734,5.9406037,98.9873417721519,0.9725137,99.34177215189874,1962
eris,-4.973742,15.189873417721518,5.9406037,98.9873417721519,0.9668617,99.34177215189874,1962
eris,-4.800623,28.151898734177216,5.9406037,98.9873417721519,1.1399808,99.59493670886076,1967
eris,-4.7355595,34.53164556962025,5.9406037,98.9873417721519,1.2050443,99.59493670886076,1967
eris,-4.78669,29.620253164556964,5.9406037,98.9873417721519,1.1539135,99.59493670886076,1967
eris,-4.894594,18.9873417721519,5.9406037,98.9873417721519,1.0460095,99.54430379746836,1966
eris,-4.7955656,28.60759493670886,5.9406037,98.9873417721519,1.1450381,99.59493670886076,1967
eris,-4.728166,35.037974683544306,5.9406037,98.9873417721519,1.2124376,99.59493670886076,1967
eris,-4.9683013,15.341772151898734,5.9406037,98.9873417721519,0.97230244,99.34177215189874,1962
eris,-4.728166,35.037974683544306,5.9406037,98.9873417721519,1.2124376,99.59493670886076,1967
eris,-4.7301655,34.88607594936709,5.9406037,98.9873417721519,1.2104383,99.59493670886076,1967
eris,-4.753247,32.962025316455694,5.9406037,98.9873417721519,1.187357,99.59493670886076,1967
